medicine_id,snapshot_date,quantity_on_hand,quantity_dispensed,quantity_received,quantity_expired,unit_cost,pay_rate,days_to_expiry
25,2026-02-18,215,1,0,0,34.5,46,179
25,2026-02-19,214,1,0,0,34.5,46,180
25,2026-02-20,213,1,0,0,34.5,46,181
25,2026-02-21,213,0,0,0,34.5,46,182
25,2026-02-22,212,1,0,0,34.5,46,183
25,2026-02-23,210,2,0,0,34.5,46,184
25,2026-02-24,208,2,0,0,34.5,46,185
25,2026-02-25,241,2,35,0,34.5,46,186
25,2026-02-26,240,1,0,0,34.5,46,187
25,2026-02-27,239,1,0,0,34.5,46,188
25,2026-02-28,238,1,0,0,34.5,46,189
25,2026-03-01,237,1,0,0,34.5,46,190
25,2026-03-02,235,2,0,0,34.5,46,191
25,2026-03-03,234,1,0,0,34.5,46,192
25,2026-03-04,232,2,0,0,34.5,46,193
25,2026-03-05,231,1,0,0,34.5,46,194
25,2026-03-06,230,1,0,0,34.5,46,195
25,2026-03-07,229,1,0,0,34.5,46,196
25,2026-03-08,228,1,0,0,34.5,46,197
25,2026-03-09,226,2,0,0,34.5,46,198
25,2026-03-10,224,2,0,0,34.5,46,199
25,2026-03-11,223,1,0,0,34.5,46,200
25,2026-03-12,223,0,0,0,34.5,46,201
25,2026-03-13,221,2,0,0,34.5,46,202
25,2026-03-14,220,1,0,0,34.5,46,203
25,2026-03-15,219,1,0,0,34.5,46,204
25,2026-03-16,218,1,0,0,34.5,46,205
25,2026-03-17,217,1,0,0,34.5,46,206
25,2026-03-18,216,1,0,0,34.5,46,207
25,2026-03-19,215,1,0,0,34.5,46,208
25,2026-03-20,213,2,0,0,34.5,46,209
25,2026-03-21,255,1,43,0,34.5,46,210
